Request id,Pickup point,Driver id,Status,Request time,Drop time,Request time-date,Drop time-date
295,Airport,297,Cancelled,07:10:00,NA,11-07-2016,NA
1487,City,297,Cancelled,05:23:00,NA,12-07-2016,NA
5515,City,297,Cancelled,05:13:03,NA,15-07-2016,NA
5535,City,297,Cancelled,05:19:48,NA,15-07-2016,NA
284,City,298,Cancelled,07:05:00,NA,11-07-2016,NA
2966,City,298,Cancelled,06:54:13,NA,13-07-2016,NA
3120,City,298,Cancelled,08:32:08,NA,13-07-2016,NA
4552,City,298,Cancelled,09:40:33,NA,14-07-2016,NA
758,City,299,Cancelled,16:06:00,NA,11-07-2016,NA
1641,City,299,Cancelled,07:20:00,NA,12-07-2016,NA
4158,City,299,Cancelled,05:03:10,NA,14-07-2016,NA
4164,City,299,Cancelled,05:06:40,NA,14-07-2016,NA
4448,City,299,Cancelled,08:30:59,NA,14-07-2016,NA
4225,City,300,Cancelled,05:46:06,NA,14-07-2016,NA
1362,City,NA,No Cars Available,00:02:00,NA,11-07-2016,NA
1364,City,NA,No Cars Available,00:06:00,NA,11-07-2016,NA
1366,City,NA,No Cars Available,00:09:00,NA,11-07-2016,NA
2,Airport,NA,No Cars Available,00:23:00,NA,11-07-2016,NA
7,Airport,NA,No Cars Available,00:30:00,NA,11-07-2016,NA
6,City,NA,No Cars Available,00:36:00,NA,11-07-2016,NA
4,City,NA,No Cars Available,00:37:00,NA,11-07-2016,NA
8,City,NA,No Cars Available,00:40:00,NA,11-07-2016,NA
12,City,NA,No Cars Available,01:08:00,NA,11-07-2016,NA
16,Airport,NA,No Cars Available,01:09:00,NA,11-07-2016,NA
14,Airport,NA,No Cars Available,01:10:00,NA,11-07-2016,NA
19,City,NA,No Cars Available,01:14:00,NA,11-07-2016,NA
15,City,NA,No Cars Available,01:15:00,NA,11-07-2016,NA
17,Airport,NA,No Cars Available,01:16:00,NA,11-07-2016,NA
20,Airport,NA,No Cars Available,01:23:00,NA,11-07-2016,NA
23,City,NA,No Cars Available,01:38:00,NA,11-07-2016,NA
22,Airport,NA,No Cars Available,01:40:00,NA,11-07-2016,NA
25,Airport,NA,No Cars Available,01:45:00,NA,11-07-2016,NA
24,Airport,NA,No Cars Available,01:48:00,NA,11-07-2016,NA
27,Airport,NA,No Cars Available,01:49:00,NA,11-07-2016,NA
26,Airport,NA,No Cars Available,01:49:00,NA,11-07-2016,NA
29,City,NA,No Cars Available,01:55:00,NA,11-07-2016,NA
28,City,NA,No Cars Available,02:02:00,NA,11-07-2016,NA
31,City,NA,No Cars Available,02:10:00,NA,11-07-2016,NA
32,Airport,NA,No Cars Available,02:15:00,NA,11-07-2016,NA
36,City,NA,No Cars Available,02:33:00,NA,11-07-2016,NA
37,Airport,NA,No Cars Available,02:34:00,NA,11-07-2016,NA
38,City,NA,No Cars Available,02:39:00,NA,11-07-2016,NA
40,Airport,NA,No Cars Available,02:42:00,NA,11-07-2016,NA
39,Airport,NA,No Cars Available,02:48:00,NA,11-07-2016,NA
42,Airport,NA,No Cars Available,02:55:00,NA,11-07-2016,NA
43,City,NA,No Cars Available,03:06:00,NA,11-07-2016,NA
44,Airport,NA,No Cars Available,03:07:00,NA,11-07-2016,NA
46,Airport,NA,No Cars Available,03:16:00,NA,11-07-2016,NA
49,Airport,NA,No Cars Available,03:29:00,NA,11-07-2016,NA
52,City,NA,No Cars Available,03:30:00,NA,11-07-2016,NA
54,City,NA,No Cars Available,03:34:00,NA,11-07-2016,NA
55,Airport,NA,No Cars Available,03:41:00,NA,11-07-2016,NA
57,City,NA,No Cars Available,03:52:00,NA,11-07-2016,NA
59,City,NA,No Cars Available,03:58:00,NA,11-07-2016,NA
56,City,NA,No Cars Available,03:58:00,NA,11-07-2016,NA
58,Airport,NA,No Cars Available,04:03:00,NA,11-07-2016,NA
61,Airport,NA,No Cars Available,04:05:00,NA,11-07-2016,NA
62,Airport,NA,No Cars Available,04:10:00,NA,11-07-2016,NA
63,Airport,NA,No Cars Available,04:17:00,NA,11-07-2016,NA
65,Airport,NA,No Cars Available,04:23:00,NA,11-07-2016,NA
67,Airport,NA,No Cars Available,04:24:00,NA,11-07-2016,NA
69,Airport,NA,No Cars Available,04:27:00,NA,11-07-2016,NA
68,Airport,NA,No Cars Available,04:27:00,NA,11-07-2016,NA
72,City,NA,No Cars Available,04:36:00,NA,11-07-2016,NA
73,Airport,NA,No Cars Available,04:36:00,NA,11-07-2016,NA
71,City,NA,No Cars Available,04:37:00,NA,11-07-2016,NA
75,Airport,NA,No Cars Available,04:40:00,NA,11-07-2016,NA
79,City,NA,No Cars Available,04:43:00,NA,11-07-2016,NA
83,City,NA,No Cars Available,04:44:00,NA,11-07-2016,NA
78,City,NA,No Cars Available,04:45:00,NA,11-07-2016,NA
104,City,NA,No Cars Available,05:00:00,NA,11-07-2016,NA
103,City,NA,No Cars Available,05:02:00,NA,11-07-2016,NA
131,City,NA,No Cars Available,05:10:00,NA,11-07-2016,NA
124,City,NA,No Cars Available,05:12:00,NA,11-07-2016,NA
117,City,NA,No Cars Available,05:13:00,NA,11-07-2016,NA
137,City,NA,No Cars Available,05:17:00,NA,11-07-2016,NA
136,City,NA,No Cars Available,05:19:00,NA,11-07-2016,NA
135,City,NA,No Cars Available,05:20:00,NA,11-07-2016,NA
138,City,NA,No Cars Available,05:20:00,NA,11-07-2016,NA
154,City,NA,No Cars Available,05:31:00,NA,11-07-2016,NA
153,City,NA,No Cars Available,05:33:00,NA,11-07-2016,NA
171,City,NA,No Cars Available,05:39:00,NA,11-07-2016,NA
167,City,NA,No Cars Available,05:40:00,NA,11-07-2016,NA
159,City,NA,No Cars Available,05:43:00,NA,11-07-2016,NA
178,City,NA,No Cars Available,05:47:00,NA,11-07-2016,NA
179,City,NA,No Cars Available,05:49:00,NA,11-07-2016,NA
190,City,NA,No Cars Available,05:53:00,NA,11-07-2016,NA
189,City,NA,No Cars Available,05:58:00,NA,11-07-2016,NA
208,Airport,NA,No Cars Available,06:05:00,NA,11-07-2016,NA
194,City,NA,No Cars Available,06:05:00,NA,11-07-2016,NA
207,City,NA,No Cars Available,06:06:00,NA,11-07-2016,NA
199,City,NA,No Cars Available,06:07:00,NA,11-07-2016,NA
203,City,NA,No Cars Available,06:07:00,NA,11-07-2016,NA
221,City,NA,No Cars Available,06:16:00,NA,11-07-2016,NA
226,City,NA,No Cars Available,06:21:00,NA,11-07-2016,NA
228,City,NA,No Cars Available,06:24:00,NA,11-07-2016,NA
231,City,NA,No Cars Available,06:26:00,NA,11-07-2016,NA
230,City,NA,No Cars Available,06:27:00,NA,11-07-2016,NA
254,City,NA,No Cars Available,06:40:00,NA,11-07-2016,NA
263,City,NA,No Cars Available,06:44:00,NA,11-07-2016,NA
255,City,NA,No Cars Available,06:44:00,NA,11-07-2016,NA
259,City,NA,No Cars Available,06:46:00,NA,11-07-2016,NA
266,City,NA,No Cars Available,06:47:00,NA,11-07-2016,NA
274,City,NA,No Cars Available,06:50:00,NA,11-07-2016,NA
272,City,NA,No Cars Available,06:50:00,NA,11-07-2016,NA
287,City,NA,No Cars Available,07:05:00,NA,11-07-2016,NA
288,City,NA,No Cars Available,07:05:00,NA,11-07-2016,NA
300,City,NA,No Cars Available,07:13:00,NA,11-07-2016,NA
331,City,NA,No Cars Available,07:47:00,NA,11-07-2016,NA
337,City,NA,No Cars Available,07:50:00,NA,11-07-2016,NA
342,City,NA,No Cars Available,07:51:00,NA,11-07-2016,NA
349,City,NA,No Cars Available,07:51:00,NA,11-07-2016,NA
344,City,NA,No Cars Available,07:52:00,NA,11-07-2016,NA
348,City,NA,No Cars Available,07:54:00,NA,11-07-2016,NA
359,City,NA,No Cars Available,07:58:00,NA,11-07-2016,NA
367,City,NA,No Cars Available,08:03:00,NA,11-07-2016,NA
356,City,NA,No Cars Available,08:03:00,NA,11-07-2016,NA
369,City,NA,No Cars Available,08:04:00,NA,11-07-2016,NA
364,City,NA,No Cars Available,08:05:00,NA,11-07-2016,NA
372,City,NA,No Cars Available,08:07:00,NA,11-07-2016,NA
365,City,NA,No Cars Available,08:07:00,NA,11-07-2016,NA
390,City,NA,No Cars Available,08:17:00,NA,11-07-2016,NA
388,City,NA,No Cars Available,08:21:00,NA,11-07-2016,NA
385,City,NA,No Cars Available,08:21:00,NA,11-07-2016,NA
396,City,NA,No Cars Available,08:29:00,NA,11-07-2016,NA
413,City,NA,No Cars Available,08:37:00,NA,11-07-2016,NA
408,City,NA,No Cars Available,08:37:00,NA,11-07-2016,NA
416,City,NA,No Cars Available,08:39:00,NA,11-07-2016,NA
435,City,NA,No Cars Available,08:55:00,NA,11-07-2016,NA
440,City,NA,No Cars Available,09:08:00,NA,11-07-2016,NA
434,City,NA,No Cars Available,09:09:00,NA,11-07-2016,NA
456,City,NA,No Cars Available,09:13:00,NA,11-07-2016,NA
453,City,NA,No Cars Available,09:13:00,NA,11-07-2016,NA
442,City,NA,No Cars Available,09:15:00,NA,11-07-2016,NA
478,City,NA,No Cars Available,09:16:00,NA,11-07-2016,NA
452,City,NA,No Cars Available,09:16:00,NA,11-07-2016,NA
460,City,NA,No Cars Available,09:21:00,NA,11-07-2016,NA
473,Airport,NA,No Cars Available,09:22:00,NA,11-07-2016,NA
472,City,NA,No Cars Available,09:25:00,NA,11-07-2016,NA
496,City,NA,No Cars Available,09:29:00,NA,11-07-2016,NA
487,City,NA,No Cars Available,09:31:00,NA,11-07-2016,NA
498,City,NA,No Cars Available,09:35:00,NA,11-07-2016,NA
503,City,NA,No Cars Available,09:37:00,NA,11-07-2016,NA
502,City,NA,No Cars Available,09:40:00,NA,11-07-2016,NA
509,City,NA,No Cars Available,09:42:00,NA,11-07-2016,NA
506,City,NA,No Cars Available,09:43:00,NA,11-07-2016,NA
522,City,NA,No Cars Available,09:48:00,NA,11-07-2016,NA
516,City,NA,No Cars Available,09:49:00,NA,11-07-2016,NA
524,City,NA,No Cars Available,09:50:00,NA,11-07-2016,NA
527,City,NA,No Cars Available,09:52:00,NA,11-07-2016,NA
530,City,NA,No Cars Available,09:57:00,NA,11-07-2016,NA
539,City,NA,No Cars Available,09:59:00,NA,11-07-2016,NA
541,City,NA,No Cars Available,10:03:00,NA,11-07-2016,NA
548,City,NA,No Cars Available,10:04:00,NA,11-07-2016,NA
563,Airport,NA,No Cars Available,10:17:00,NA,11-07-2016,NA
562,Airport,NA,No Cars Available,10:18:00,NA,11-07-2016,NA
566,City,NA,No Cars Available,10:20:00,NA,11-07-2016,NA
567,Airport,NA,No Cars Available,10:21:00,NA,11-07-2016,NA
576,City,NA,No Cars Available,10:58:00,NA,11-07-2016,NA
581,Airport,NA,No Cars Available,11:00:00,NA,11-07-2016,NA
587,City,NA,No Cars Available,11:17:00,NA,11-07-2016,NA
593,City,NA,No Cars Available,11:22:00,NA,11-07-2016,NA
594,Airport,NA,No Cars Available,11:31:00,NA,11-07-2016,NA
601,City,NA,No Cars Available,11:40:00,NA,11-07-2016,NA
606,City,NA,No Cars Available,11:42:00,NA,11-07-2016,NA
611,Airport,NA,No Cars Available,11:53:00,NA,11-07-2016,NA
613,City,NA,No Cars Available,11:56:00,NA,11-07-2016,NA
617,Airport,NA,No Cars Available,11:57:00,NA,11-07-2016,NA
624,City,NA,No Cars Available,12:06:00,NA,11-07-2016,NA
633,City,NA,No Cars Available,12:26:00,NA,11-07-2016,NA
646,Airport,NA,No Cars Available,12:37:00,NA,11-07-2016,NA
654,Airport,NA,No Cars Available,12:45:00,NA,11-07-2016,NA
655,City,NA,No Cars Available,12:53:00,NA,11-07-2016,NA
658,City,NA,No Cars Available,12:54:00,NA,11-07-2016,NA
659,City,NA,No Cars Available,12:55:00,NA,11-07-2016,NA
667,City,NA,No Cars Available,13:01:00,NA,11-07-2016,NA
665,Airport,NA,No Cars Available,13:04:00,NA,11-07-2016,NA
668,City,NA,No Cars Available,13:06:00,NA,11-07-2016,NA
674,City,NA,No Cars Available,13:15:00,NA,11-07-2016,NA
670,Airport,NA,No Cars Available,13:18:00,NA,11-07-2016,NA
673,Airport,NA,No Cars Available,13:24:00,NA,11-07-2016,NA
678,Airport,NA,No Cars Available,13:33:00,NA,11-07-2016,NA
690,Airport,NA,No Cars Available,13:41:00,NA,11-07-2016,NA
685,City,NA,No Cars Available,13:43:00,NA,11-07-2016,NA
691,City,NA,No Cars Available,13:46:00,NA,11-07-2016,NA
695,City,NA,No Cars Available,13:54:00,NA,11-07-2016,NA
696,City,NA,No Cars Available,14:01:00,NA,11-07-2016,NA
705,Airport,NA,No Cars Available,14:12:00,NA,11-07-2016,NA
713,City,NA,No Cars Available,14:41:00,NA,11-07-2016,NA
716,City,NA,No Cars Available,14:52:00,NA,11-07-2016,NA
722,Airport,NA,No Cars Available,14:57:00,NA,11-07-2016,NA
731,City,NA,No Cars Available,15:11:00,NA,11-07-2016,NA
730,Airport,NA,No Cars Available,15:14:00,NA,11-07-2016,NA
734,City,NA,No Cars Available,15:22:00,NA,11-07-2016,NA
755,Airport,NA,No Cars Available,16:03:00,NA,11-07-2016,NA
762,City,NA,No Cars Available,16:12:00,NA,11-07-2016,NA
765,Airport,NA,No Cars Available,16:16:00,NA,11-07-2016,NA
764,City,NA,No Cars Available,16:21:00,NA,11-07-2016,NA
767,City,NA,No Cars Available,16:24:00,NA,11-07-2016,NA
768,Airport,NA,No Cars Available,16:26:00,NA,11-07-2016,NA
770,Airport,NA,No Cars Available,16:27:00,NA,11-07-2016,NA
776,City,NA,No Cars Available,16:34:00,NA,11-07-2016,NA
783,City,NA,No Cars Available,16:48:00,NA,11-07-2016,NA
787,Airport,NA,No Cars Available,16:50:00,NA,11-07-2016,NA
786,Airport,NA,No Cars Available,16:50:00,NA,11-07-2016,NA
795,Airport,NA,No Cars Available,17:09:00,NA,11-07-2016,NA
796,Airport,NA,No Cars Available,17:11:00,NA,11-07-2016,NA
803,Airport,NA,No Cars Available,17:14:00,NA,11-07-2016,NA
802,Airport,NA,No Cars Available,17:15:00,NA,11-07-2016,NA
806,Airport,NA,No Cars Available,17:15:00,NA,11-07-2016,NA
798,Airport,NA,No Cars Available,17:17:00,NA,11-07-2016,NA
804,Airport,NA,No Cars Available,17:18:00,NA,11-07-2016,NA
808,Airport,NA,No Cars Available,17:19:00,NA,11-07-2016,NA
810,Airport,NA,No Cars Available,17:20:00,NA,11-07-2016,NA
807,Airport,NA,No Cars Available,17:20:00,NA,11-07-2016,NA
814,Airport,NA,No Cars Available,17:21:00,NA,11-07-2016,NA
820,Airport,NA,No Cars Available,17:21:00,NA,11-07-2016,NA
811,Airport,NA,No Cars Available,17:23:00,NA,11-07-2016,NA
813,Airport,NA,No Cars Available,17:23:00,NA,11-07-2016,NA
809,Airport,NA,No Cars Available,17:24:00,NA,11-07-2016,NA
816,Airport,NA,No Cars Available,17:24:00,NA,11-07-2016,NA
815,Airport,NA,No Cars Available,17:25:00,NA,11-07-2016,NA
812,Airport,NA,No Cars Available,17:28:00,NA,11-07-2016,NA
823,Airport,NA,No Cars Available,17:28:00,NA,11-07-2016,NA
818,Airport,NA,No Cars Available,17:31:00,NA,11-07-2016,NA
822,Airport,NA,No Cars Available,17:33:00,NA,11-07-2016,NA
830,Airport,NA,No Cars Available,17:34:00,NA,11-07-2016,NA
824,Airport,NA,No Cars Available,17:34:00,NA,11-07-2016,NA
827,Airport,NA,No Cars Available,17:35:00,NA,11-07-2016,NA
829,Airport,NA,No Cars Available,17:35:00,NA,11-07-2016,NA
825,Airport,NA,No Cars Available,17:36:00,NA,11-07-2016,NA
841,Airport,NA,No Cars Available,17:39:00,NA,11-07-2016,NA
836,Airport,NA,No Cars Available,17:40:00,NA,11-07-2016,NA
842,Airport,NA,No Cars Available,17:40:00,NA,11-07-2016,NA
837,City,NA,No Cars Available,17:41:00,NA,11-07-2016,NA
835,Airport,NA,No Cars Available,17:42:00,NA,11-07-2016,NA
839,Airport,NA,No Cars Available,17:44:00,NA,11-07-2016,NA
849,Airport,NA,No Cars Available,17:45:00,NA,11-07-2016,NA
854,Airport,NA,No Cars Available,17:48:00,NA,11-07-2016,NA
851,Airport,NA,No Cars Available,17:48:00,NA,11-07-2016,NA
850,Airport,NA,No Cars Available,17:50:00,NA,11-07-2016,NA
862,Airport,NA,No Cars Available,17:51:00,NA,11-07-2016,NA
861,Airport,NA,No Cars Available,17:53:00,NA,11-07-2016,NA
858,Airport,NA,No Cars Available,17:56:00,NA,11-07-2016,NA
875,Airport,NA,No Cars Available,17:57:00,NA,11-07-2016,NA
873,Airport,NA,No Cars Available,17:57:00,NA,11-07-2016,NA
869,Airport,NA,No Cars Available,17:58:00,NA,11-07-2016,NA
868,Airport,NA,No Cars Available,17:58:00,NA,11-07-2016,NA
864,Airport,NA,No Cars Available,17:59:00,NA,11-07-2016,NA
866,Airport,NA,No Cars Available,18:00:00,NA,11-07-2016,NA
880,Airport,NA,No Cars Available,18:01:00,NA,11-07-2016,NA
877,Airport,NA,No Cars Available,18:02:00,NA,11-07-2016,NA
879,Airport,NA,No Cars Available,18:02:00,NA,11-07-2016,NA
874,Airport,NA,No Cars Available,18:04:00,NA,11-07-2016,NA
881,Airport,NA,No Cars Available,18:05:00,NA,11-07-2016,NA
886,Airport,NA,No Cars Available,18:05:00,NA,11-07-2016,NA
894,Airport,NA,No Cars Available,18:07:00,NA,11-07-2016,NA
890,Airport,NA,No Cars Available,18:07:00,NA,11-07-2016,NA
883,Airport,NA,No Cars Available,18:07:00,NA,11-07-2016,NA
888,Airport,NA,No Cars Available,18:09:00,NA,11-07-2016,NA
885,Airport,NA,No Cars Available,18:09:00,NA,11-07-2016,NA
895,Airport,NA,No Cars Available,18:10:00,NA,11-07-2016,NA
882,Airport,NA,No Cars Available,18:10:00,NA,11-07-2016,NA
889,Airport,NA,No Cars Available,18:11:00,NA,11-07-2016,NA
893,Airport,NA,No Cars Available,18:11:00,NA,11-07-2016,NA
896,City,NA,No Cars Available,18:11:00,NA,11-07-2016,NA
892,Airport,NA,No Cars Available,18:12:00,NA,11-07-2016,NA
906,Airport,NA,No Cars Available,18:12:00,NA,11-07-2016,NA
897,Airport,NA,No Cars Available,18:13:00,NA,11-07-2016,NA
902,Airport,NA,No Cars Available,18:13:00,NA,11-07-2016,NA
901,Airport,NA,No Cars Available,18:14:00,NA,11-07-2016,NA
922,Airport,NA,No Cars Available,18:16:00,NA,11-07-2016,NA
905,Airport,NA,No Cars Available,18:17:00,NA,11-07-2016,NA
908,Airport,NA,No Cars Available,18:17:00,NA,11-07-2016,NA
915,Airport,NA,No Cars Available,18:18:00,NA,11-07-2016,NA
920,Airport,NA,No Cars Available,18:19:00,NA,11-07-2016,NA
911,Airport,NA,No Cars Available,18:21:00,NA,11-07-2016,NA
916,Airport,NA,No Cars Available,18:21:00,NA,11-07-2016,NA
907,Airport,NA,No Cars Available,18:21:00,NA,11-07-2016,NA
925,Airport,NA,No Cars Available,18:22:00,NA,11-07-2016,NA
935,Airport,NA,No Cars Available,18:22:00,NA,11-07-2016,NA
912,Airport,NA,No Cars Available,18:23:00,NA,11-07-2016,NA
921,Airport,NA,No Cars Available,18:24:00,NA,11-07-2016,NA
931,Airport,NA,No Cars Available,18:27:00,NA,11-07-2016,NA
917,Airport,NA,No Cars Available,18:28:00,NA,11-07-2016,NA
937,Airport,NA,No Cars Available,18:29:00,NA,11-07-2016,NA
934,Airport,NA,No Cars Available,18:29:00,NA,11-07-2016,NA
933,Airport,NA,No Cars Available,18:29:00,NA,11-07-2016,NA
924,Airport,NA,No Cars Available,18:30:00,NA,11-07-2016,NA
942,Airport,NA,No Cars Available,18:30:00,NA,11-07-2016,NA
938,Airport,NA,No Cars Available,18:31:00,NA,11-07-2016,NA
940,Airport,NA,No Cars Available,18:32:00,NA,11-07-2016,NA
953,Airport,NA,No Cars Available,18:35:00,NA,11-07-2016,NA
941,Airport,NA,No Cars Available,18:35:00,NA,11-07-2016,NA
946,Airport,NA,No Cars Available,18:36:00,NA,11-07-2016,NA
950,Airport,NA,No Cars Available,18:36:00,NA,11-07-2016,NA
948,Airport,NA,No Cars Available,18:37:00,NA,11-07-2016,NA
945,Airport,NA,No Cars Available,18:38:00,NA,11-07-2016,NA
955,Airport,NA,No Cars Available,18:40:00,NA,11-07-2016,NA
956,Airport,NA,No Cars Available,18:40:00,NA,11-07-2016,NA
949,Airport,NA,No Cars Available,18:41:00,NA,11-07-2016,NA
958,Airport,NA,No Cars Available,18:42:00,NA,11-07-2016,NA
957,Airport,NA,No Cars Available,18:42:00,NA,11-07-2016,NA
959,Airport,NA,No Cars Available,18:43:00,NA,11-07-2016,NA
961,Airport,NA,No Cars Available,18:46:00,NA,11-07-2016,NA
964,Airport,NA,No Cars Available,18:46:00,NA,11-07-2016,NA
966,Airport,NA,No Cars Available,18:48:00,NA,11-07-2016,NA
970,Airport,NA,No Cars Available,18:49:00,NA,11-07-2016,NA
968,Airport,NA,No Cars Available,18:49:00,NA,11-07-2016,NA
971,Airport,NA,No Cars Available,18:49:00,NA,11-07-2016,NA
965,Airport,NA,No Cars Available,18:50:00,NA,11-07-2016,NA
962,Airport,NA,No Cars Available,18:51:00,NA,11-07-2016,NA
973,Airport,NA,No Cars Available,18:54:00,NA,11-07-2016,NA
969,Airport,NA,No Cars Available,18:55:00,NA,11-07-2016,NA
989,Airport,NA,No Cars Available,18:57:00,NA,11-07-2016,NA
974,Airport,NA,No Cars Available,18:58:00,NA,11-07-2016,NA
983,Airport,NA,No Cars Available,18:58:00,NA,11-07-2016,NA
985,City,NA,No Cars Available,18:58:00,NA,11-07-2016,NA
987,Airport,NA,No Cars Available,18:59:00,NA,11-07-2016,NA
979,Airport,NA,No Cars Available,19:00:00,NA,11-07-2016,NA
982,Airport,NA,No Cars Available,19:01:00,NA,11-07-2016,NA
977,Airport,NA,No Cars Available,19:01:00,NA,11-07-2016,NA
986,Airport,NA,No Cars Available,19:01:00,NA,11-07-2016,NA
991,Airport,NA,No Cars Available,19:02:00,NA,11-07-2016,NA
978,Airport,NA,No Cars Available,19:02:00,NA,11-07-2016,NA
984,Airport,NA,No Cars Available,19:02:00,NA,11-07-2016,NA
994,Airport,NA,No Cars Available,19:02:00,NA,11-07-2016,NA
988,Airport,NA,No Cars Available,19:02:00,NA,11-07-2016,NA
1000,Airport,NA,No Cars Available,19:02:00,NA,11-07-2016,NA
990,Airport,NA,No Cars Available,19:03:00,NA,11-07-2016,NA
1001,Airport,NA,No Cars Available,19:05:00,NA,11-07-2016,NA
997,Airport,NA,No Cars Available,19:05:00,NA,11-07-2016,NA
996,Airport,NA,No Cars Available,19:10:00,NA,11-07-2016,NA
1009,Airport,NA,No Cars Available,19:11:00,NA,11-07-2016,NA
1004,Airport,NA,No Cars Available,19:11:00,NA,11-07-2016,NA
1003,Airport,NA,No Cars Available,19:12:00,NA,11-07-2016,NA
1016,Airport,NA,No Cars Available,19:15:00,NA,11-07-2016,NA
1013,Airport,NA,No Cars Available,19:15:00,NA,11-07-2016,NA
1029,Airport,NA,No Cars Available,19:16:00,NA,11-07-2016,NA
1017,Airport,NA,No Cars Available,19:17:00,NA,11-07-2016,NA
1028,Airport,NA,No Cars Available,19:17:00,NA,11-07-2016,NA
1018,Airport,NA,No Cars Available,19:17:00,NA,11-07-2016,NA
1023,Airport,NA,No Cars Available,19:18:00,NA,11-07-2016,NA
1025,Airport,NA,No Cars Available,19:19:00,NA,11-07-2016,NA
1026,Airport,NA,No Cars Available,19:19:00,NA,11-07-2016,NA
1021,Airport,NA,No Cars Available,19:20:00,NA,11-07-2016,NA
1019,Airport,NA,No Cars Available,19:22:00,NA,11-07-2016,NA
1022,Airport,NA,No Cars Available,19:22:00,NA,11-07-2016,NA
1031,Airport,NA,No Cars Available,19:24:00,NA,11-07-2016,NA
1032,Airport,NA,No Cars Available,19:24:00,NA,11-07-2016,NA
1035,Airport,NA,No Cars Available,19:29:00,NA,11-07-2016,NA
1033,Airport,NA,No Cars Available,19:30:00,NA,11-07-2016,NA
1037,Airport,NA,No Cars Available,19:31:00,NA,11-07-2016,NA
1042,Airport,NA,No Cars Available,19:33:00,NA,11-07-2016,NA
1036,Airport,NA,No Cars Available,19:33:00,NA,11-07-2016,NA
1041,Airport,NA,No Cars Available,19:34:00,NA,11-07-2016,NA
1043,Airport,NA,No Cars Available,19:34:00,NA,11-07-2016,NA
1038,Airport,NA,No Cars Available,19:35:00,NA,11-07-2016,NA
1047,Airport,NA,No Cars Available,19:39:00,NA,11-07-2016,NA
1045,City,NA,No Cars Available,19:40:00,NA,11-07-2016,NA
1049,Airport,NA,No Cars Available,19:40:00,NA,11-07-2016,NA
1048,Airport,NA,No Cars Available,19:41:00,NA,11-07-2016,NA
1054,Airport,NA,No Cars Available,19:42:00,NA,11-07-2016,NA
1061,Airport,NA,No Cars Available,19:44:00,NA,11-07-2016,NA
1053,Airport,NA,No Cars Available,19:45:00,NA,11-07-2016,NA
1055,City,NA,No Cars Available,19:46:00,NA,11-07-2016,NA
1058,Airport,NA,No Cars Available,19:47:00,NA,11-07-2016,NA
1063,Airport,NA,No Cars Available,19:51:00,NA,11-07-2016,NA
1062,Airport,NA,No Cars Available,19:53:00,NA,11-07-2016,NA
1067,Airport,NA,No Cars Available,19:53:00,NA,11-07-2016,NA
1072,Airport,NA,No Cars Available,19:54:00,NA,11-07-2016,NA
1069,Airport,NA,No Cars Available,19:57:00,NA,11-07-2016,NA
1073,Airport,NA,No Cars Available,19:58:00,NA,11-07-2016,NA
1074,Airport,NA,No Cars Available,20:00:00,NA,11-07-2016,NA
1079,Airport,NA,No Cars Available,20:01:00,NA,11-07-2016,NA
1075,City,NA,No Cars Available,20:01:00,NA,11-07-2016,NA
1078,Airport,NA,No Cars Available,20:01:00,NA,11-07-2016,NA
1076,Airport,NA,No Cars Available,20:02:00,NA,11-07-2016,NA
1090,Airport,NA,No Cars Available,20:03:00,NA,11-07-2016,NA
1083,Airport,NA,No Cars Available,20:04:00,NA,11-07-2016,NA
1089,Airport,NA,No Cars Available,20:05:00,NA,11-07-2016,NA
1091,Airport,NA,No Cars Available,20:05:00,NA,11-07-2016,NA
1088,Airport,NA,No Cars Available,20:06:00,NA,11-07-2016,NA
1093,Airport,NA,No Cars Available,20:06:00,NA,11-07-2016,NA
1082,Airport,NA,No Cars Available,20:06:00,NA,11-07-2016,NA
1081,Airport,NA,No Cars Available,20:07:00,NA,11-07-2016,NA
1102,Airport,NA,No Cars Available,20:08:00,NA,11-07-2016,NA
1087,Airport,NA,No Cars Available,20:09:00,NA,11-07-2016,NA
